PaperId,AuthorId,AuthorSequenceNumber
W4309183974,12370,middle
W4309183974,12371,middle
W4309183974,12372,middle
W4309183974,12373,middle
W4309183974,12374,middle
W4309183974,12375,middle
W4309183974,12376,middle
W4309183974,12377,middle
W4309183974,12378,middle
W4309183974,12379,middle
W4309183974,12380,middle
W4309183974,12381,middle
W4309183974,12382,middle
W4309183974,12383,middle
W4309183974,12384,middle
W4309183974,12385,middle
W4309183974,12386,middle
W4309183974,6707,middle
W4309183974,12387,middle
W4309183974,12388,middle
W4309183974,12389,middle
W4309183974,12390,middle
W4309183974,12391,middle
W4309183974,12392,middle
W4309183974,12393,middle
W4309183974,12394,middle
W4309183974,12395,middle
W4309183974,12396,middle
W4309183974,12397,middle
W4309183974,12398,middle
W4309183974,12399,middle
W4309183974,12400,middle
W4309183974,12401,middle
W4309183974,12402,middle
W4309183974,12403,middle
W4309183974,12404,middle
W4309183974,12405,middle
W4309183974,12406,middle
W4309183974,12407,middle
W4309183974,12408,middle
W4309183974,12409,middle
W4309183974,12410,middle
W4309183974,12411,middle
W4309183974,12412,middle
W4309183974,12413,middle
W4309183974,12414,middle
W4309183974,12415,middle
W4309183974,12416,middle
W4309183974,12417,middle
W4309183974,12418,middle
W4309183974,12419,middle
W4309183974,12420,middle
W4309183974,12421,middle
W4309183974,12422,middle
W4309183974,12423,middle
W4309183974,12424,middle
W4309183974,12425,middle
W4309183974,12426,last
W4293030664,12427,first
W4293030664,12428,middle
W4293030664,12429,middle
W4293030664,12430,middle
W4293030664,12431,middle
W4293030664,12432,middle
W4293030664,12433,middle
W4293030664,12434,middle
W4293030664,12435,middle
W4293030664,12436,middle
W4293030664,12437,middle
W4293030664,12438,middle
W4293030664,12439,middle
W4293030664,12440,middle
W4293030664,12441,middle
W4293030664,12442,middle
W4293030664,12443,middle
W4293030664,12444,last
W3179083532,12445,first
W3179083532,12446,middle
W3179083532,12447,middle
W3179083532,12448,middle
W3179083532,12449,middle
W3179083532,12450,middle
W3179083532,12451,middle
W3179083532,12452,middle
W3179083532,12453,middle
W3179083532,12454,middle
W3179083532,12455,middle
W3179083532,12456,middle
W3179083532,12457,middle
W3179083532,12458,middle
W3179083532,12459,middle
W3179083532,12460,middle
W3179083532,12461,middle
W3179083532,12462,middle
W3179083532,12463,middle
W3179083532,12464,middle
W3179083532,12465,middle
W3179083532,12466,middle
W3179083532,12467,middle
W3179083532,7608,middle
W3179083532,12468,middle
W3179083532,12469,middle
W3179083532,12470,middle
W3179083532,12471,middle
W3179083532,12472,middle
W3179083532,12473,middle
W3179083532,12474,middle
W3179083532,12475,middle
W3179083532,12476,middle
W3179083532,12477,middle
W3179083532,12478,middle
W3179083532,12479,middle
W3179083532,12480,middle
W3179083532,12481,middle
W3179083532,4555,middle
W3179083532,12482,middle
W3179083532,12483,middle
W3179083532,12484,middle
W3179083532,12485,middle
W3179083532,12486,middle
W3179083532,12487,middle
W3179083532,12488,middle
W3179083532,12489,middle
W3179083532,12490,middle
W3179083532,12491,middle
W3179083532,12492,middle
W3179083532,12493,middle
W3179083532,12494,middle
W3179083532,12495,middle
W3179083532,12496,middle
W3179083532,12497,middle
W3179083532,12498,middle
W3179083532,12499,middle
W3179083532,12500,middle
W3179083532,12501,middle
W3179083532,12502,middle
W3179083532,12503,middle
W3179083532,12504,middle
W3179083532,12505,middle
W3179083532,12506,middle
W3179083532,12507,middle
W3179083532,12508,middle
W3179083532,12509,last
W3004404769,720,first
W3004404769,12510,middle
W3004404769,12511,middle
W3004404769,1333,last
W3202498768,4488,first
W3202498768,4515,middle
W3202498768,4543,middle
W3202498768,4503,middle
W3202498768,12512,middle
W3202498768,4489,middle
W3202498768,4546,middle
W3202498768,4490,middle
W3202498768,4547,middle
W3202498768,12513,middle
W3202498768,4491,middle
W3202498768,12514,middle
W3202498768,12515,middle
W3202498768,12516,middle
W3202498768,4548,middle
W3202498768,4492,middle
W3202498768,12517,middle
W3202498768,12518,middle
W3202498768,12519,middle
W3202498768,4494,middle
W3202498768,4483,middle
W3202498768,4497,middle
W3202498768,6561,middle
W3202498768,12520,middle
W3202498768,12521,middle
W3202498768,4502,middle
W3202498768,12522,middle
W3202498768,6562,middle
W3202498768,12523,middle
W3202498768,4505,middle
W3202498768,12524,middle
W3202498768,4507,middle
W3202498768,4551,middle
W3202498768,4508,middle
W3202498768,4479,middle
W3202498768,4509,middle
W3202498768,4510,middle
W3202498768,4511,middle
W3202498768,4513,middle
W3202498768,4516,middle
W3202498768,4559,middle
W3202498768,4517,middle
W3202498768,4518,middle
W3202498768,6565,middle
W3202498768,4521,middle
W3202498768,6566,middle
W3202498768,4523,middle
W3202498768,12525,middle
W3202498768,4524,middle
W3202498768,4525,middle
W3202498768,4528,middle
W3202498768,4561,middle
W3202498768,4530,middle
W3202498768,4562,middle
W3202498768,12526,middle
W3202498768,4532,middle
W3202498768,12527,middle
W3202498768,4533,middle
W3202498768,4565,middle
W3202498768,12528,middle
W3202498768,4538,middle
W3202498768,12529,middle
W3202498768,4539,middle
W3202498768,4540,middle
W3202498768,4541,middle
W3202498768,10896,middle
W3202498768,6569,middle
W3202498768,6568,middle
W3202498768,4542,middle
W3202498768,12530,middle
W3202498768,6530,middle
W3202498768,4556,middle
W3202498768,6545,middle
W3202498768,6532,middle
W3202498768,4563,middle
W3202498768,4570,middle
W3202498768,12531,middle
W3202498768,4550,middle
W3202498768,4571,middle
W3202498768,4564,middle
W3202498768,836,middle
W3202498768,6535,middle
W3202498768,4560,last
W3035782677,12532,first
W3035782677,8523,middle
W3035782677,12533,middle
W3035782677,12534,middle
W3035782677,12535,middle
W3035782677,11618,middle
W3035782677,7579,middle
W3035782677,12536,middle
W3035782677,12537,middle
W3035782677,12538,middle
W3035782677,7581,middle
W3035782677,12539,last
W3201474993,679,first
W3201474993,12540,middle
W3201474993,12541,middle
W3201474993,12542,middle
W3201474993,12543,middle
W3201474993,12544,middle
W3201474993,684,middle
W3201474993,12545,middle
W3201474993,12546,middle
W3201474993,12547,middle
W3201474993,12548,middle
W3201474993,12549,middle
W3201474993,12550,middle
W3201474993,12551,middle
W3201474993,12552,middle
W3201474993,12553,middle
W3201474993,12554,middle
W3201474993,12555,middle
W3201474993,12556,middle
W3201474993,12557,middle
W3201474993,12558,middle
W3201474993,12559,middle
W3201474993,12560,middle
W3201474993,12561,middle
W3201474993,12562,middle
W3201474993,12563,middle
W3201474993,12564,middle
W3201474993,12565,middle
W3201474993,12566,middle
W3201474993,12567,middle
W3201474993,12568,middle
W3201474993,12569,middle
W3201474993,12570,middle
W3201474993,12571,middle
W3201474993,12572,middle
W3201474993,12573,middle
W3201474993,12574,middle
W3201474993,12575,middle
W3201474993,12576,middle
W3201474993,12577,middle
W3201474993,12578,middle
W3201474993,12579,middle
W3201474993,12580,middle
W3201474993,12581,middle
W3201474993,12582,middle
W3201474993,12583,middle
W3201474993,12584,middle
W3201474993,12585,middle
W3201474993,12586,middle
W3201474993,12587,middle
W3201474993,12588,middle
W3201474993,12589,middle
W3201474993,12590,middle
W3201474993,12591,middle
W3201474993,12592,middle
W3201474993,12593,middle
W3201474993,12594,middle
W3201474993,12595,middle
W3201474993,12596,middle
W3201474993,12597,middle
W3201474993,12598,middle
W3201474993,12599,middle
W3201474993,12600,middle
W3201474993,12601,middle
W3201474993,12602,middle
W3201474993,12603,middle
W3201474993,12604,middle
W3201474993,12605,middle
W3201474993,12606,middle
W3201474993,372,middle
W3201474993,12607,middle
W3201474993,12608,middle
W3201474993,686,last
W3134888601,12609,first
W3134888601,12610,middle
W3134888601,12611,last
W3191830829,12612,first
W3191830829,12613,middle
W3191830829,12614,middle
W3191830829,10967,middle
W3191830829,12615,middle
W3191830829,12616,middle
W3191830829,12617,middle
W3191830829,12618,middle
W3191830829,12619,middle
W3191830829,12620,middle
W3191830829,12621,middle
W3191830829,12622,middle
W3191830829,12623,middle
W3191830829,12624,middle
W3191830829,12625,middle
W3191830829,12626,middle
W3191830829,12627,middle
W3191830829,12628,middle
W3191830829,12629,middle
W3191830829,12630,middle
W3191830829,12631,middle
W3191830829,12632,middle
W3191830829,12633,middle
W3191830829,12634,middle
W3191830829,12635,middle
W3191830829,12636,middle
W3191830829,12637,middle
W3191830829,12638,last
W2998064682,2559,first
W2998064682,12639,middle
W2998064682,2558,middle
W2998064682,12640,middle
W2998064682,12641,middle
W2998064682,8788,middle
W2998064682,2560,middle
W2998064682,12642,middle
W2998064682,11533,middle
W2998064682,12643,middle
W2998064682,2561,last
W2999541819,12644,first
W2999541819,12645,middle
W2999541819,12646,middle
W2999541819,12647,middle
W2999541819,12648,middle
W2999541819,12649,middle
W2999541819,12650,middle
W2999541819,12651,middle
W2999541819,12652,middle
W2999541819,12653,middle
W2999541819,12654,middle
W2999541819,12655,middle
W2999541819,12656,middle
W2999541819,12657,middle
W2999541819,12658,middle
W2999541819,12659,middle
W2999541819,12660,middle
W2999541819,12661,middle
W2999541819,12662,middle
W2999541819,12663,middle
W2999541819,12664,middle
W2999541819,12665,middle
W2999541819,12666,middle
W2999541819,12667,middle
W2999541819,12668,middle
W2999541819,12669,middle
W2999541819,12670,middle
W2999541819,12671,middle
W2999541819,12672,middle
W2999541819,12673,middle
W2999541819,12674,middle
W2999541819,12675,middle
W2999541819,12676,middle
W2999541819,12677,middle
W2999541819,12678,middle
W2999541819,12679,last
W3008661668,11044,first
W3008661668,12680,middle
W3008661668,11035,middle
W3008661668,11052,middle
W3008661668,12681,middle
W3008661668,12682,middle
W3008661668,12683,middle
W3008661668,12684,last
W3136076419,1173,first
W3136076419,1200,middle
W3136076419,12685,middle
W3136076419,12686,middle
W3136076419,12687,middle
W3136076419,1170,middle
W3136076419,1166,middle
W3136076419,12688,middle
W3136076419,1164,middle
W3136076419,1174,middle
W3136076419,1175,middle
W3136076419,1234,middle
W3136076419,1176,middle
W3136076419,1232,middle
W3136076419,1168,middle
W3136076419,1237,middle
W3136076419,1236,middle
W3136076419,1177,middle
W3136076419,1247,middle
W3136076419,1179,middle
W3136076419,1249,middle
W3136076419,1250,middle
W3136076419,1180,middle
W3136076419,12689,middle
W3136076419,1252,middle
W3136076419,1181,middle
W3136076419,1256,middle
W3136076419,1258,middle
W3136076419,1259,middle
W3136076419,12690,middle
W3136076419,12691,middle
W3136076419,12692,middle
W3136076419,1171,middle
W3136076419,12693,middle
W3136076419,1185,middle
W3136076419,12694,middle
W3136076419,1187,middle
W3136076419,1188,middle
W3136076419,12695,middle
W3136076419,12696,middle
W3136076419,12697,middle
W3136076419,12698,middle
W3136076419,12699,middle
W3136076419,3877,middle
W3136076419,1190,middle
W3136076419,12700,middle
W3136076419,1191,middle
W3136076419,12701,middle
W3136076419,12702,middle
W3136076419,12703,middle
W3136076419,1194,middle
W3136076419,12704,middle
W3136076419,1196,middle
W3136076419,12705,middle
W3136076419,12706,middle
W3136076419,1197,middle
W3136076419,1198,middle
W3136076419,12707,middle
W3136076419,12708,middle
W3136076419,12709,middle
W3136076419,12710,middle
W3136076419,12711,middle
W3136076419,1199,middle
W3136076419,12712,middle
W3136076419,12713,middle
W3136076419,1163,middle
W3136076419,12714,middle
W3136076419,12715,middle
W3136076419,12716,middle
W3136076419,12717,middle
W3136076419,12718,middle
W3136076419,12719,middle
W3136076419,1233,middle
W3136076419,1205,middle
W3136076419,12720,middle
W3136076419,12721,middle
W3136076419,1206,middle
W3136076419,12722,middle
W3136076419,12723,middle
W3136076419,12724,middle
W3136076419,12725,middle
W3136076419,12726,middle
W3136076419,12727,middle
W3136076419,12728,middle
W3136076419,12729,middle
W3136076419,12730,middle
W3136076419,12731,middle
W3136076419,1210,middle
W3136076419,1211,middle
W3136076419,12732,middle
W3136076419,12733,middle
W3136076419,12734,middle
W3136076419,12735,middle
W3136076419,12736,middle
W3136076419,12737,middle
W3136076419,1214,middle
W3136076419,1167,middle
W3136076419,12738,middle
W3136076419,1216,middle
W3136076419,12739,middle
W3015446784,4384,first
W3015446784,12740,middle
W3015446784,4390,middle
W3015446784,12741,middle
W3015446784,4386,middle
W3015446784,12742,middle
W3015446784,12743,middle
W3015446784,12744,middle
W3015446784,4392,middle
W3015446784,4393,middle
W3015446784,3909,last
W3118981406,12745,first
W3118981406,12746,middle
W3118981406,12747,middle
W3118981406,12748,middle
W3118981406,12749,middle
W3118981406,12750,middle
W3118981406,12751,middle
W3118981406,709,middle
W3118981406,12752,middle
W3118981406,12753,middle
W3118981406,7860,middle
W3118981406,12754,last
W3188477177,12755,first
W3188477177,3624,middle
W3188477177,12756,middle
W3188477177,12757,middle
W3188477177,3625,middle
W3188477177,12758,middle
W3188477177,3509,middle
W3188477177,12759,middle
W3188477177,12760,last
W3203693224,6331,first
W3203693224,6332,middle
W3203693224,6333,middle
W3203693224,6334,middle
W3203693224,6335,middle
W3203693224,6336,middle
W3203693224,6337,middle
W3203693224,6338,middle
W3203693224,6339,middle
W3203693224,6340,middle
W3203693224,6341,middle
W3203693224,6342,middle
W3203693224,6343,middle
W3203693224,6344,last
W3000313970,12761,first
W3000313970,12762,middle
W3000313970,12763,middle
W3000313970,7561,middle
W3000313970,7560,middle
W3000313970,12764,middle
W3000313970,1733,middle
W3000313970,12765,middle
W3000313970,12766,middle
W3000313970,11574,middle
W3000313970,7566,middle
W3000313970,7567,middle
W3000313970,7568,middle
W3000313970,7569,middle
W3000313970,7570,middle
W3000313970,7571,middle
W3000313970,7572,middle
W3000313970,7573,middle
W3000313970,7646,middle
W3000313970,7575,middle
W3000313970,7576,middle
W3000313970,7577,middle
W3000313970,7578,middle
W3000313970,7579,middle
W3000313970,7580,middle
W3000313970,7581,middle
W3000313970,12767,middle
W3000313970,7583,middle
W3000313970,12768,middle
W3000313970,7579,middle
W3000313970,7585,middle
W3000313970,7586,middle
W3000313970,5387,middle
W3000313970,7587,middle
W3000313970,12769,middle
W3000313970,7589,middle
W3000313970,7590,middle
W3000313970,7591,middle
W3000313970,7592,middle
W3000313970,7593,middle
W3000313970,7594,middle
W3000313970,7595,middle
W3000313970,7596,middle
W3000313970,7597,middle
W3000313970,7598,middle
W3000313970,7599,middle
W3000313970,7600,middle
W3000313970,7601,middle
W3000313970,8718,middle
W3000313970,7603,middle
W3000313970,7604,middle
W3000313970,12770,middle
W3000313970,7606,middle
W3000313970,7607,middle
W3000313970,7608,middle
W3000313970,7609,middle
W3000313970,1867,middle
W3000313970,12771,middle
W3000313970,12772,middle
W3000313970,7612,middle
W3000313970,12773,middle
W3000313970,7614,middle
W3000313970,7615,middle
W3000313970,7616,middle
W3000313970,7617,middle
W3000313970,7618,middle
W3000313970,7619,middle
W3000313970,7620,middle
W3000313970,7621,middle
W3000313970,7622,middle
W3000313970,7623,middle
W3000313970,3150,middle
W3000313970,7625,middle
W3000313970,7626,middle
W3000313970,7627,middle
W3000313970,7628,middle
W3000313970,12774,middle
W3000313970,7630,middle
W3000313970,7631,middle
W3000313970,7632,middle
W3000313970,7633,middle
W3000313970,7566,middle
W3000313970,7634,middle
W3000313970,7635,middle
W3000313970,7636,middle
W3000313970,7637,middle
W3000313970,7638,middle
W3000313970,7639,middle
W3000313970,7640,middle
W3000313970,7641,middle
W3000313970,7642,middle
W3000313970,3147,middle
W3000313970,7643,middle
W3000313970,7644,middle
W3000313970,7645,middle
W3000313970,7646,middle
W3000313970,7647,middle
W3000313970,7648,middle
W3000313970,7603,middle
W3000313970,7649,middle
W3004892067,3898,first
W3004892067,12775,middle
W3004892067,3893,middle
W3004892067,12776,middle
W3004892067,2258,middle
W3004892067,2256,middle
W3004892067,2255,middle
W3004892067,2259,last
W3155147933,12777,first
W3155147933,8450,middle
W3155147933,12778,middle
W3155147933,12779,middle
W3155147933,12780,middle
W3155147933,1253,middle
W3155147933,12781,middle
W3155147933,12782,middle
W3155147933,12783,middle
W3155147933,12784,middle
W3155147933,12785,middle
W3155147933,12786,middle
W3155147933,12787,middle
W3155147933,12788,middle
W3155147933,12789,middle
W3155147933,2530,middle
W3155147933,12711,middle
W3155147933,12790,middle
W3155147933,12791,middle
W3155147933,12792,middle
W3155147933,12793,middle
W3155147933,12794,middle
W3155147933,12795,middle
W3155147933,8467,middle
W3155147933,12796,middle
W3155147933,12797,middle
W3155147933,12798,middle
W3155147933,12799,middle
W3155147933,12800,middle
W3155147933,8472,middle
W3155147933,12801,middle
W3155147933,1662,middle
W3155147933,5207,last
W3024851520,12802,first
W3024851520,12803,middle
W3024851520,12804,middle
W3024851520,12805,middle
W3024851520,12806,middle
W3024851520,12807,middle
W3024851520,12808,middle
W3024851520,12809,middle
W3024851520,12810,middle
W3024851520,12811,middle
W3024851520,12812,last
W3040716950,12813,first
W3040716950,12814,middle
W3040716950,4385,middle
W3040716950,9102,middle
W3040716950,7214,middle
W3040716950,4390,middle
W3040716950,12815,middle
W3040716950,7224,middle
W3040716950,7225,middle
W3040716950,4393,middle
W3040716950,12816,middle
W3040716950,12817,middle
W3040716950,9390,last
W4210684267,12818,first
W4210684267,12819,middle
W4210684267,12820,middle
W4210684267,12821,middle
W4210684267,12822,middle
W4210684267,12823,middle
W4210684267,12824,middle
W4210684267,12825,middle
W4210684267,12826,middle
W4210684267,12827,middle
W4210684267,12828,middle
W4210684267,12829,middle
W4210684267,12830,middle
W4210684267,12831,middle
W4210684267,12832,middle
W4210684267,12833,middle
W4210684267,12834,middle
W4210684267,12835,middle
W4210684267,12836,middle
W4210684267,12837,middle
W4210684267,5267,middle
W4210684267,12838,middle
W4210684267,12839,last
W4296819410,387,first
W4296819410,12840,middle
W4296819410,382,middle
W4296819410,12841,middle
W4296819410,12842,middle
W4296819410,386,middle
W4296819410,12843,middle
W4296819410,12844,middle
W4296819410,12845,middle
W4296819410,12846,middle
W4296819410,12847,middle
W4296819410,12848,middle
W4296819410,12849,middle
W4296819410,12850,middle
W4296819410,12851,middle
W4296819410,12852,middle
W4296819410,12853,middle
W4296819410,8826,middle
W4296819410,12854,middle
W4296819410,8829,middle
W4296819410,8827,middle
W4296819410,12855,middle
W4296819410,12856,middle
W4296819410,12857,middle
W4296819410,12858,middle
W4296819410,8847,middle
W4296819410,12859,middle
W4296819410,419,middle
W4296819410,401,middle
W4296819410,12860,middle
W4296819410,12861,middle
W4296819410,12862,middle
W4296819410,410,middle
W4296819410,406,middle
W4296819410,377,last
W4384498679,12863,first
W4384498679,12864,middle
W4384498679,12865,middle
W4384498679,12866,middle
W4384498679,12867,middle
W4384498679,12868,middle
W4384498679,12869,middle
W4384498679,12870,middle
W4384498679,12871,middle
W4384498679,12872,middle
W4384498679,12873,middle
W4384498679,12874,middle
W4384498679,12875,middle
W4384498679,12876,middle
W4384498679,12877,middle
W4384498679,12878,middle
W4384498679,12879,middle
W4384498679,12880,middle
W4384498679,12881,middle
W4384498679,12882,middle
W4384498679,12883,middle
W4384498679,12884,middle
W4384498679,12885,middle
W4384498679,12886,last
W3097376573,12887,first
W3097376573,12888,middle
W3097376573,12889,middle
W3097376573,12890,middle
W3097376573,12891,middle
W3097376573,12892,middle
W3097376573,12893,middle
W3097376573,12894,middle
W3097376573,12895,middle
W3097376573,12896,middle
W3097376573,12897,middle
W3097376573,12898,middle
W3097376573,12899,middle
W3097376573,12900,middle
W3097376573,12901,middle
W3097376573,12902,middle
W3097376573,12903,middle
W3097376573,12904,middle
W3097376573,12905,middle
W3097376573,12906,middle
W3097376573,12907,middle
W3097376573,12908,middle
W3097376573,12909,middle
W3097376573,12910,middle
W3097376573,12911,middle
W3097376573,12912,middle
W3097376573,12913,middle
W3097376573,12914,middle
W3097376573,12915,middle
W3097376573,12916,middle
W3097376573,12917,last
W3131923730,12918,first
W3131923730,12919,middle
W3131923730,12920,middle
W3131923730,12921,middle
W3131923730,12922,middle
W3131923730,12923,middle
W3131923730,12924,middle
W3131923730,12925,middle
W3131923730,12926,middle
W3131923730,12927,middle
W3131923730,12928,middle
W3131923730,8739,last
W3018072873,12929,first
W3018072873,12930,middle
W3018072873,12931,middle
W3018072873,10797,last
W3041474915,12932,first
W3041474915,12933,middle
W3041474915,12934,middle
W3041474915,12935,middle
W3041474915,8643,middle
W3041474915,12936,middle
W3041474915,12937,middle
W3041474915,12938,middle
W3041474915,8652,middle
W3041474915,12939,middle
W3041474915,12940,last
W4385255692,12941,first
W4385255692,12942,last
W3015345942,12943,first
W3015345942,691,middle
W3015345942,720,middle
W3015345942,12944,middle
W3015345942,12945,middle
W3015345942,12946,middle
W3015345942,12947,middle
W3015345942,12948,middle
W3015345942,12949,middle
W3015345942,12950,last
W3008196805,12951,first
W3008196805,12952,middle
W3008196805,12953,middle
W3008196805,12954,middle
W3008196805,12955,middle
W3008196805,12956,middle
W3008196805,12957,middle
W3008196805,12958,middle
W3008196805,12959,middle
W3008196805,12960,middle
W3008196805,12961,middle
W3008196805,12962,middle
W3008196805,12963,middle
W3008196805,12964,middle
W3008196805,12965,middle
W3008196805,12966,middle
W3008196805,12967,middle
W3008196805,1327,middle
W3008196805,12968,last
W3017089772,1594,first
W3017089772,12969,middle
W3017089772,12970,middle
W3017089772,928,middle
W3017089772,12971,middle
W3017089772,12972,middle
W3017089772,12973,middle
W3017089772,12974,middle
W3017089772,1575,middle
W3017089772,12975,middle
W3017089772,12976,middle
W3017089772,12977,middle
W3017089772,12978,middle
W3017089772,12979,middle
W3017089772,12980,middle
W3017089772,12981,middle
W3017089772,12982,middle
W3017089772,12983,middle
W3017089772,12984,middle
W3017089772,12985,middle
W3017089772,12986,middle
W3017089772,12987,middle
W3017089772,12988,middle
W3017089772,12989,middle
W3017089772,5602,middle
W3017089772,12990,middle
W3017089772,12991,middle
W3017089772,12992,last
W4229028961,12993,first
W4229028961,12994,middle
W4229028961,12995,middle
W4229028961,12996,middle
W4229028961,12997,middle
W4229028961,12998,middle
W4229028961,12999,middle
W4229028961,6717,middle
W4229028961,13000,middle
W4229028961,13001,middle
W4229028961,13002,middle
W4229028961,13003,middle
W4229028961,6725,middle
W4229028961,6732,middle
W4229028961,13004,middle
W4229028961,13005,middle
W4229028961,13006,middle
W4229028961,13007,middle
W4229028961,13008,middle
W4229028961,13009,last
W3002973089,1929,first
W3002973089,13010,middle
W3002973089,13011,middle
W3002973089,13012,middle
W3002973089,13013,middle
W3002973089,13014,middle
W3002973089,13015,middle
W3002973089,3954,middle
W3002973089,1199,middle
W3002973089,5994,middle
W3002973089,13016,middle
W3002973089,13017,middle
W3002973089,13018,middle
W3002973089,13019,middle
W3002973089,13020,middle
W3002973089,13021,middle
W3002973089,13022,middle
W3002973089,13023,middle
W3002973089,13024,middle
W3002973089,13025,middle
W3002973089,13026,middle
W3002973089,2519,last
W3107189325,1030,first
W3107189325,13027,middle
W3107189325,13028,middle
W3107189325,1036,last
W3122994393,13029,first
W3122994393,13030,middle
W3122994393,13031,last
W4205772264,13032,first
W4205772264,13033,middle
W4205772264,13034,middle
W4205772264,13035,middle
W4205772264,13036,middle
W4205772264,13037,middle
W4205772264,13038,middle
W4205772264,13039,middle
W4205772264,13040,middle
W4205772264,13041,middle
W4205772264,13042,middle
W4205772264,13043,middle
W4205772264,13044,middle
W4205772264,13045,middle
W4205772264,13046,middle
W4205772264,13047,middle
W4205772264,13048,middle
W4205772264,13049,middle
W4205772264,13050,middle
W4205772264,13051,middle
W4205772264,13052,middle
W4205772264,13053,middle
W4205772264,13054,middle
W4205772264,13055,middle
W4404658388,13056,first
W4404658388,13057,middle
W4404658388,13058,middle
W4404658388,13059,middle
W4404658388,13060,middle
W4404658388,13061,middle
W4404658388,13062,middle
W4404658388,13063,middle
W4404658388,13064,middle
W4404658388,13065,middle
W4404658388,13066,middle
W4404658388,13067,middle
W4404658388,13068,middle
W4404658388,13069,middle
W4404658388,8802,middle
W4404658388,12314,middle
W4404658388,13070,middle
W4404658388,13071,middle
W4404658388,13072,last
W3082899459,13073,first
W3082899459,13074,middle
W3082899459,13075,middle
W3082899459,13076,middle
W3082899459,13077,middle
W3082899459,13078,middle
W3082899459,13079,middle
W3082899459,13080,middle
W3082899459,13081,middle
W3082899459,13082,middle
W3082899459,13083,middle
W3082899459,13084,middle
W3082899459,13085,middle
W3082899459,13086,middle
W3082899459,13087,middle
W3082899459,13088,middle
W3082899459,13089,middle
W3082899459,13090,middle
W3082899459,13091,middle
W3082899459,13092,middle
W3082899459,13093,middle
W3082899459,13094,middle
W3082899459,13095,middle
W3082899459,13096,middle
W3082899459,13097,middle
W3082899459,13098,last
W3149804071,13099,first
W3149804071,13100,middle
W3149804071,13101,middle
W3149804071,13102,middle
W3149804071,13103,middle
W3149804071,13104,middle
W3149804071,13105,middle
W3149804071,13106,middle
W3149804071,13107,middle
W3149804071,13108,middle
W3149804071,13109,middle
W3149804071,13110,last
W3205344656,13111,first
W3205344656,10677,middle
W3205344656,13112,middle
W3205344656,13113,middle
W3205344656,13114,middle
W3205344656,3158,middle
W3205344656,3159,middle
W3205344656,3153,middle
W3205344656,13115,middle
W3205344656,13116,middle
W3205344656,13117,middle
W3205344656,13118,middle
W3205344656,13119,middle
W3205344656,13120,middle
W3205344656,13121,middle
W3205344656,13122,middle
W3205344656,13123,middle
W3205344656,13124,middle
W3205344656,13125,middle
W3205344656,13126,middle
W3205344656,13127,middle
W3205344656,13128,middle
W3205344656,13129,middle
W3205344656,13130,middle
W3205344656,13131,middle
W3205344656,13132,middle
W3205344656,13133,middle
W3205344656,10705,middle
W3205344656,13134,middle
W3205344656,13135,middle
W3205344656,13136,middle
W3205344656,13137,middle
W3205344656,13138,middle
W3205344656,13139,middle
W3205344656,13140,middle
W3205344656,13141,middle
W3205344656,13142,middle
W3205344656,13143,middle
W3205344656,13144,middle
W3205344656,13145,middle
W3205344656,13146,middle
W3205344656,13147,middle
W3205344656,13148,middle
W3205344656,13149,middle
W3205344656,13150,middle
W3205344656,13151,middle
W3205344656,13152,middle
W3205344656,13153,middle
W3205344656,13154,middle
W3205344656,13155,middle
W3205344656,13156,middle
W3205344656,13157,middle
W3205344656,13158,middle
W3205344656,13159,middle
W3205344656,13160,middle
W3205344656,13161,middle
W3205344656,13162,middle
W3205344656,13163,middle
W3205344656,13164,middle
W3205344656,13165,middle
W3205344656,13166,middle
W3205344656,13167,middle
W3205344656,13168,middle
W3205344656,13169,middle
W3205344656,13170,middle
W3205344656,13171,middle
W3205344656,13172,middle
W3205344656,13173,middle
W3205344656,13174,middle
W3205344656,13175,middle
W3205344656,13176,middle
W3205344656,13177,middle
W3205344656,13178,middle
W3205344656,13179,middle
W3205344656,13180,middle
W3205344656,13181,middle
W3205344656,10679,middle
W3205344656,13182,middle
W3205344656,13183,middle
W3205344656,13184,middle
W3205344656,13185,middle
W3205344656,13186,middle
W3205344656,13187,middle
W3205344656,13188,middle
W3205344656,13189,middle
W3205344656,13190,middle
W3205344656,13191,middle
W3205344656,13192,middle
W3205344656,13193,middle
W3205344656,13194,middle
W3205344656,13195,middle
W3205344656,13196,middle
W3205344656,13197,middle
W3205344656,13198,middle
W3205344656,13199,middle
W3205344656,13200,middle
W3205344656,13201,middle
W3205344656,13202,middle
W3205344656,13203,middle
W3205344656,13204,middle
W3005683241,13205,first
W3005683241,13206,middle
W3005683241,13207,middle
W3005683241,13208,middle
W3005683241,13209,middle
W3005683241,13210,middle
W3005683241,5327,middle
W3005683241,13211,last
W3181434855,13212,first
W3181434855,13213,middle
W3181434855,11268,middle
W3181434855,13214,middle
W3181434855,13215,middle
W3181434855,13216,middle
W3181434855,13217,middle
W3181434855,2000,last
W4220788548,13218,first
W4220788548,13219,middle
W4220788548,13220,middle
W4220788548,13221,middle
W4220788548,13222,middle
W4220788548,13223,middle
W4220788548,13224,middle
W4220788548,13225,middle
W4220788548,13226,middle
W4220788548,13227,middle
W4220788548,13228,middle
W4220788548,13229,middle
W4220788548,13230,middle
W4220788548,13231,middle
W4220788548,13232,middle
W4220788548,13233,last
